In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL1;SrcPackage.allInstances()->forAll(p | TrgERModel.allInstances()->exists(e | p.name = e.name))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
OCL2;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL3;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL8;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL9;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL10;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL11;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL12;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL13;1.0;0.75;0.75;0.75;1.0;1.0;0.75;0.75;0.75;1.0;0.75;0.75;0.75;1.0;1.0;0.75;1.0;1.0
OCL14;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.875;0.875;1.0;1.0;1.0;1.0;0.875;1.0

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL1;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.5625;0.6875;0.5625;0.6875;0.6875;0.6875;0.6875
OCL2;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL3;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL8;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL9;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL10;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL11;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL12;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL13;0.5625;0.4375;0.4375;0.4375;0.5625;0.5625;0.4375;0.4375;0.4375;0.5625;0.4375;0.4375;0.4375;0.6875;0.5625;0.4375;0.6875;0.5625
OCL14;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.6875;0.5625;0.5;0.6875;0.625;0.6875;0.6875;0.5625;0.6875
